"日期","收市","開市","高","低","成交量","升跌（%）"
"2016-5-19","17,415.00","17,491.00","17,502.00","17,297.00","189.90K","-0.37%"
"2016-5-18","17,479.00","17,497.00","17,608.00","17,383.00","232.53K","-0.06%"
"2016-5-17","17,489.00","17,659.00","17,720.00","17,423.00","185.54K","-0.99%"
"2016-5-16","17,664.00","17,468.00","17,705.00","17,421.00","135.18K","0.97%"
"2016-5-13","17,495.00","17,669.00","17,689.00","17,459.00","183.04K","-0.98%"
"2016-5-12","17,668.00","17,664.00","17,754.00","17,573.00","163.40K","0.05%"
"2016-5-11","17,659.00","17,828.00","17,850.00","17,656.00","138.96K","-1.09%"
"2016-5-10","17,853.00","17,646.00","17,864.00","17,605.00","142.36K","1.17%"
"2016-5-9","17,646.00","17,673.00","17,727.00","17,595.00","120.19K","-0.14%"
"2016-5-6","17,671.00","17,569.00","17,685.00","17,475.00","161.22K","0.55%"
"2016-5-5","17,574.00","17,575.00","17,682.00","17,536.00","130.18K","-0.04%"
"2016-5-4","17,581.00","17,678.00","17,700.00","17,526.00","162.20K","-0.52%"
"2016-5-3","17,673.00","17,806.00","17,814.00","17,585.00","165.94K","-0.71%"
"2016-5-2","17,799.00","17,737.00","17,832.00","17,667.00","129.89K","0.60%"
"2016-4-29","17,693.00","17,766.00","17,789.00","17,568.00","207.63K","-0.38%"
"2016-4-28","17,761.00","17,976.00","17,987.00","17,716.00","192.72K","-1.12%"
"2016-4-27","17,963.00","17,880.00","18,006.00","17,839.00","160.32K","0.25%"
"2016-4-26","17,919.00","17,907.00","17,970.00","17,852.00","120.63K","0.09%"
"2016-4-25","17,902.00","17,963.00","17,967.00","17,773.00","123.63K","-0.08%"
"2016-4-22","17,917.00","17,887.00","17,951.00","17,827.00","140.15K","0.10%"
"2016-4-21","17,899.00","18,036.00","18,080.00","17,866.00","151.05K","-0.77%"
"2016-4-20","18,037.00","17,959.00","18,083.00","17,892.00","140.86K","0.42%"
"2016-4-19","17,961.00","17,881.00","18,018.00","17,877.00","146.28K","0.18%"
"2016-4-18","17,928.00","17,734.00","17,935.00","17,692.00","128.81K","0.64%"
"2016-4-15","17,814.00","17,849.00","17,869.00","17,780.00","95.93K","-0.16%"
"2016-4-14","17,842.00","17,830.00","17,880.00","17,774.00","129.18K","0.08%"
"2016-4-13","17,828.00","17,637.00","17,831.00","17,629.00","154.95K","1.08%"
"2016-4-12","17,637.00","17,457.00","17,656.00","17,437.00","174.97K","0.94%"
"2016-4-11","17,473.00","17,487.00","17,647.00","17,412.00","165.01K","-0.07%"
"2016-4-8","17,485.00","17,460.00","17,609.00","17,422.00","157.03K","0.15%"
"2016-4-7","17,458.00","17,627.00","17,645.00","17,396.00","169.33K","-0.96%"
"2016-4-6","17,628.00","17,555.00","17,639.00","17,452.00","168.21K","0.58%"
"2016-4-5","17,527.00","17,622.00","17,629.00","17,488.00","148.23K","-0.65%"
"2016-4-4","17,642.00","17,702.00","17,753.00","17,615.00","124.13K","-0.36%"
"2016-4-1","17,706.00","17,613.00","17,713.00","17,468.00","163.74K","0.63%"
"2016-3-31","17,595.00","17,625.00","17,659.00","17,564.00","120.67K","-0.15%"
"2016-3-30","17,622.00","17,543.00","17,694.00","17,536.00","121.18K","0.48%"
"2016-3-29","17,538.00","17,442.00","17,553.00","17,333.00","133.95K","0.52%"
"2016-3-28","17,448.00","17,464.00","17,526.00","17,392.00","82.56K","0.05%"
"2016-3-24","17,439.00","17,423.00","17,463.00","17,299.00","134.50K","0.07%"
"2016-3-23","17,426.00","17,496.00","17,519.00","17,387.00","144.38K","-0.45%"
"2016-3-22","17,504.00","17,532.00","17,554.00","17,431.00","128.39K","-0.14%"
"2016-3-21","17,528.00","17,490.00","17,552.00","17,441.00","102.16K","-0.17%"
"2016-3-18","17,557.00","17,502.00","17,554.00","17,467.00","4.84K","0.41%"
"2016-3-17","17,486.00","17,330.00","17,531.00","17,244.00","31.64K","0.89%"
"2016-3-16","17,332.00","17,247.00","17,382.00","17,189.00","28.66K","0.52%"
"2016-3-15","17,242.00","17,220.00","17,255.00","17,119.00","30.48K","0.12%"
"2016-3-14","17,222.00","17,184.00","17,279.00","17,147.00","38.34K","0.22%"
"2016-3-11","17,184.00","16,997.00","17,223.00","16,984.00","95.54K","1.12%"
"2016-3-10","16,994.00","17,013.00","17,174.00","16,816.00","244.10K","-0.08%"
"2016-3-9","17,008.00","16,984.00","17,078.00","16,940.00","140.14K","0.21%"
"2016-3-8","16,972.00","16,986.00","17,063.00","16,907.00","148.14K","-0.45%"
"2016-3-7","17,048.00","16,972.00","17,080.00","16,898.00","130.85K","0.48%"
"2016-3-4","16,967.00","16,926.00","17,043.00","16,878.00","166.56K","0.28%"
"2016-3-3","16,919.00","16,858.00","16,936.00","16,798.00","122.93K","0.30%"
"2016-3-2","16,868.00","16,840.00","16,907.00","16,744.00","165.08K","0.11%"
"2016-3-1","16,849.00","16,494.00","16,856.00","16,432.00","173.08K","2.13%"
"2016-2-29","16,497.00","16,600.00","16,707.00","16,477.00","161.12K","-0.63%"
"2016-2-26","16,601.00","16,663.00","16,820.00","16,588.00","157.73K","-0.43%"
"2016-2-25","16,672.00","16,497.00","16,677.00","16,396.00","151.78K","1.21%"
"2016-2-24","16,473.00","16,378.00","16,505.00","16,131.00","199.86K","0.47%"
"2016-2-23","16,396.00","16,524.00","16,574.00","16,372.00","129.46K","-0.86%"
"2016-2-22","16,539.00","16,343.00","16,634.00","16,316.00","112.40K","1.11%"
"2016-2-19","16,358.00","16,393.00","16,442.00","16,245.00","142.41K","-0.20%"
"2016-2-18","16,391.00","16,448.00","16,515.00","16,355.00","158.90K","-0.13%"
"2016-2-17","16,413.00","16,130.00","16,454.00","16,075.00","169.51K","1.75%"
"2016-2-16","16,131.00","15,954.00","16,203.00","15,954.00","221.66K","0.11%"
"2016-2-15","16,113.50","16,007.00","16,168.00","15,988.00","","0.66%"
"2016-2-14","16,008.00","15,977.50","16,018.00","15,966.00","","0.60%"
"2016-2-12","15,913.00","15,625.00","15,929.00","15,592.00","216.01K","1.93%"
"2016-2-11","15,612.00","15,830.00","15,863.00","15,452.00","349.22K","-1.60%"
"2016-2-10","15,866.00","15,952.00","16,154.00","15,827.00","273.57K","-0.58%"
"2016-2-9","15,959.00","15,965.00","16,072.00","15,773.00","296.25K","-0.18%"
"2016-2-8","15,988.00","16,147.00","16,197.00","15,729.00","295.38K","-0.89%"
"2016-2-5","16,131.00","16,309.00","16,383.00","16,047.00","256.01K","-1.21%"
"2016-2-4","16,328.00","16,258.00","16,408.00","16,127.00","269.22K","0.40%"
"2016-2-3","16,263.00","16,075.00","16,301.00","15,875.00","357.09K","1.07%"
"2016-2-2","16,091.00","16,317.00","16,326.00","16,020.00","205.81K","-1.52%"
"2016-2-1","16,340.00","16,367.00","16,426.00","16,209.00","178.47K","-0.10%"
"2016-1-29","16,356.00","15,957.00","16,376.00","15,937.00","217.26K","2.40%"
"2016-1-28","15,972.00","15,861.00","16,055.00","15,768.00","268.65K","0.76%"
"2016-1-27","15,851.00","15,999.00","16,151.00","15,789.00","261.84K","-1.34%"
"2016-1-26","16,066.00","15,810.00","16,101.00","15,640.00","193.76K","1.61%"
"2016-1-25","15,811.00","16,008.00","16,039.00","15,790.00","179.72K","-1.21%"
"2016-1-22","16,004.00","15,755.00","16,052.00","15,727.00","205.21K","1.37%"
"2016-1-21","15,787.00","15,706.00","15,957.00","15,562.00","355.67K","0.45%"
"2016-1-20","15,717.00","15,888.00","15,939.00","15,365.00","373.96K","-1.23%"
"2016-1-19","15,913.00","15,875.00","16,188.00","15,794.00","348.99K","-0.07%"
"2016-1-18","15,923.50","15,873.50","16,047.00","15,853.50","","0.31%"
"2016-1-17","15,873.50","15,874.00","15,909.50","15,796.50","","-0.24%"
"2016-1-15","15,912.00","16,268.00","16,331.00","15,748.00","357.59K","-2.27%"
"2016-1-14","16,281.00","16,068.00","16,391.00","15,980.00","304.87K","1.40%"
"2016-1-13","16,056.00","16,350.00","16,533.00","16,025.00","305.05K","-1.88%"
"2016-1-12","16,363.00","16,280.00","16,502.00","16,168.00","260.38K","0.47%"
"2016-1-11","16,287.00","16,260.00","16,372.00","16,085.00","277.52K","0.32%"
"2016-1-8","16,235.00","16,446.00","16,666.00","16,209.00","301.34K","-1.12%"
"2016-1-7","16,419.00","16,858.00","16,881.00","16,367.00","311.90K","-2.49%"
"2016-1-6","16,838.00","17,074.00","17,096.00","16,723.00","232.50K","-1.42%"
"2016-1-5","17,081.00","17,086.00","17,153.00","16,940.00","190.44K","-0.02%"
"2016-1-4","17,085.00","17,347.00","17,399.00","16,860.00","220.24K","-1.48%"
"2015-12-31","17,341.00","17,518.00","17,536.00","17,298.00","80.55K","-0.96%"
"2015-12-30","17,509.00","17,636.00","17,656.00","17,495.00","66.03K","-0.73%"
"2015-12-29","17,638.00","17,449.00","17,660.00","17,429.00","81.38K","1.15%"
"2015-12-28","17,438.00","17,453.00","17,478.00","17,341.00","67.11K","-0.06%"
"2015-12-24","17,449.00","17,478.00","17,515.00","17,437.00","32.08K","-0.13%"
"2015-12-23","17,472.00","17,354.00","17,517.00","17,327.00","96.59K","0.66%"
"2015-12-22","17,357.00","17,199.00","17,386.00","17,110.00","116.00K","1.04%"
"2015-12-21","17,178.00","17,043.00","17,217.00","17,023.00","127.08K","-1.20%"
"2015-12-18","17,387.40","17,437.00","17,500.00","17,322.00","4.34K","-0.32%"
"2015-12-17","17,443.00","17,709.00","17,819.00","17,431.00","27.12K","-1.65%"
"2015-12-16","17,735.00","17,554.00","17,786.00","17,468.00","38.10K","1.05%"
"2015-12-15","17,551.00","17,364.00","17,630.00","17,341.00","49.67K","1.24%"
"2015-12-14","17,336.00","17,239.00","17,398.00","17,134.00","80.85K","0.43%"
"2015-12-11","17,261.00","17,580.00","17,624.00","17,220.00","121.33K","-1.74%"
"2015-12-10","17,566.00","17,482.00","17,697.00","17,454.00","184.44K","0.63%"
"2015-12-9","17,456.00","17,542.00","17,762.00","17,391.00","244.07K","-0.44%"
"2015-12-8","17,534.00","17,751.00","17,762.00","17,475.00","179.09K","-1.25%"
"2015-12-7","17,756.00","17,849.00","17,869.00","17,626.00","148.53K","-0.35%"
"2015-12-4","17,819.00","17,503.00","17,855.00","17,445.00","198.76K","1.90%"
"2015-12-3","17,486.00","17,769.00","17,870.00","17,409.00","244.08K","-1.53%"
"2015-12-2","17,758.00","17,865.00","17,905.00","17,695.00","132.07K","-0.58%"
"2015-12-1","17,862.00","17,758.00","17,879.00","17,752.00","124.14K","0.84%"
"2015-11-30","17,714.00","17,801.00","17,847.00","17,700.00","104.83K","-0.49%"
"2015-11-27","17,801.00","17,811.00","17,875.00","17,722.00","76.00K","-0.27%"
"2015-11-26","17,849.00","17,813.00","17,874.00","17,802.00","","0.26%"
"2015-11-25","17,802.00","17,764.00","17,833.00","17,743.00","67.39K","0.21%"
"2015-11-24","17,765.00","17,755.00","17,830.00","17,623.00","132.92K","0.02%"
"2015-11-23","17,762.00","17,801.00","17,842.00","17,716.00","89.89K","-0.22%"
"2015-11-20","17,801.00","17,720.00","17,884.00","17,699.00","103.44K","0.53%"
"2015-11-19","17,707.00","17,687.00","17,769.00","17,645.00","119.47K","0.10%"
"2015-11-18","17,689.00","17,467.00","17,714.00","17,412.00","153.35K","1.33%"
"2015-11-17","17,456.00","17,422.00","17,556.00","17,400.00","161.56K","0.20%"
"2015-11-16","17,421.00","17,108.00","17,447.00","17,052.00","171.73K","1.25%"
"2015-11-13","17,206.00","17,405.00","17,445.00","17,153.00","179.70K","-1.10%"
"2015-11-12","17,398.00","17,651.00","17,715.00","17,391.00","172.36K","-1.46%"
"2015-11-11","17,655.00","17,709.00","17,799.00","17,643.00","111.14K","-0.34%"
"2015-11-10","17,716.00","17,678.00","17,724.00","17,608.00","127.74K","0.23%"
"2015-11-9","17,675.00","17,826.00","17,871.00","17,610.00","146.39K","-0.94%"
"2015-11-6","17,843.00","17,809.00","17,855.00","17,704.00","173.16K","0.23%"
"2015-11-5","17,802.00","17,799.00","17,866.00","17,710.00","126.62K","0.08%"
"2015-11-4","17,787.00","17,836.00","17,906.00","17,756.00","137.07K","-0.30%"
"2015-11-3","17,841.00","17,723.00","17,897.00","17,689.00","104.77K","0.60%"
"2015-11-2","17,735.00","17,598.00","17,764.00","17,527.00","102.67K","0.80%"
"2015-10-30","17,594.00","17,690.00","17,769.00","17,562.00","121.47K","-0.51%"
"2015-10-29","17,684.00","17,678.00","17,707.00","17,603.00","105.57K","-0.10%"
"2015-10-28","17,702.00","17,513.00","17,708.00","17,471.00","155.70K","1.08%"
"2015-10-27","17,513.00","17,541.00","17,555.00","17,459.00","101.07K","-0.10%"
"2015-10-26","17,531.00","17,546.00","17,579.00","17,485.00","95.42K","-0.09%"
"2015-10-23","17,546.00","17,426.00","17,597.00","17,402.00","160.22K","0.79%"
"2015-10-22","17,408.00","17,056.00","17,435.00","17,042.00","177.47K","2.06%"
"2015-10-21","17,056.00","17,094.00","17,223.00","17,041.00","145.72K","-0.30%"
"2015-10-20","17,107.00","17,100.00","17,168.00","17,046.00","101.48K","-0.06%"
"2015-10-19","17,117.00","17,106.00","17,148.00","17,032.00","109.42K","0.01%"
"2015-10-16","17,115.00","17,062.00","17,126.00","17,012.00","108.09K","0.27%"
"2015-10-15","17,069.00","16,826.00","17,072.00","16,825.00","152.44K","1.47%"
"2015-10-14","16,822.00","16,951.00","17,017.00","16,793.00","163.38K","-0.89%"
"2015-10-13","16,973.00","17,051.00","17,076.00","16,920.00","128.11K","-0.39%"
"2015-10-12","17,040.00","16,972.00","17,099.00","16,943.00","67.27K","0.29%"
"2015-10-9","16,991.00","16,948.00","17,026.00","16,910.00","119.04K","0.15%"
"2015-10-8","16,966.00","16,810.00","16,983.00","16,680.00","188.23K","0.90%"
"2015-10-7","16,814.00","16,616.00","16,867.00","16,601.00","201.37K","0.85%"
"2015-10-6","16,672.00","16,653.00","16,760.00","16,576.00","160.90K","0.08%"
"2015-10-5","16,659.00","16,354.00","16,694.00","16,328.00","152.35K","1.72%"
"2015-10-2","16,377.00","16,191.00","16,385.00","15,908.00","287.41K","1.16%"
"2015-10-1","16,190.00","16,127.00","16,345.00","15,968.00","220.89K","0.11%"
"2015-9-30","16,172.00","15,948.00","16,195.00","15,928.00","202.07K","1.40%"
"2015-9-29","15,949.00","15,934.00","16,014.00","15,799.00","259.92K","0.25%"
"2015-9-28","15,909.00","16,162.00","16,289.00","15,875.00","237.71K","-1.81%"
"2015-9-25","16,203.00","16,094.00","16,372.00","16,079.00","231.29K","0.65%"
"2015-9-24","16,099.00","16,211.00","16,243.00","15,910.00","243.20K","-0.54%"
"2015-9-23","16,187.00","16,221.00","16,322.00","16,065.00","172.15K","-0.26%"
"2015-9-22","16,229.00","16,465.00","16,470.00","16,115.00","200.14K","-1.38%"
"2015-9-21","16,456.00","16,315.00","16,476.00","16,227.00","171.60K","-0.30%"
"2015-9-18","16,505.70","16,658.00","16,706.00","16,398.00","4.13K","-0.91%"
"2015-9-17","16,658.00","16,760.00","16,936.00","16,617.00","25.52K","-0.64%"
"2015-9-16","16,765.00","16,621.00","16,770.00","16,568.00","26.85K","0.87%"
"2015-9-15","16,621.00","16,372.00","16,642.00","16,307.00","39.63K","1.47%"
"2015-9-14","16,380.00","16,461.00","16,530.00","16,323.00","43.79K","-0.34%"
"2015-9-11","16,436.00","16,314.00","16,451.00","16,215.00","82.18K","0.80%"
"2015-9-10","16,306.00","16,281.00","16,453.00","16,151.00","248.02K","0.22%"
"2015-9-9","16,270.00","16,465.00","16,688.00","16,209.00","217.78K","-1.11%"
"2015-9-8","16,452.00","16,090.00","16,491.00","16,011.00","215.43K","1.31%"
"2015-9-7","16,239.00","16,155.00","16,277.50","16,103.00","","0.51%"
"2015-9-6","16,156.00","16,026.50","16,171.50","16,024.00","","0.23%"
"2015-9-4","16,119.00","16,348.00","16,367.00","16,009.00","232.18K","-1.40%"
"2015-9-3","16,348.00","16,331.00","16,536.00","16,298.00","217.96K","0.11%"
"2015-9-2","16,330.00","16,073.00","16,347.00","16,020.00","228.50K","1.51%"
"2015-9-1","16,087.00","16,487.00","16,493.00","15,959.00","297.12K","-2.55%"
"2015-8-31","16,508.00","16,635.00","16,635.00","16,418.00","186.86K","-0.91%"
"2015-8-28","16,659.00","16,646.00","16,684.00","16,465.00","202.34K","0.05%"
"2015-8-27","16,650.00","16,272.00","16,661.00","16,218.00","319.71K","2.47%"
"2015-8-26","16,249.00","15,771.00","16,297.00","15,541.00","432.48K","3.37%"
"2015-8-25","15,719.00","15,732.00","16,341.00","15,613.00","425.74K","0.06%"
"2015-8-24","15,709.00","16,405.00","16,412.00","15,285.00","556.01K","-4.60%"
"2015-8-21","16,467.00","16,917.00","16,940.00","16,429.00","392.75K","-2.66%"
"2015-8-20","16,917.00","17,290.00","17,320.00","16,908.00","240.92K","-2.13%"
"2015-8-19","17,285.00","17,479.00","17,511.00","17,248.00","223.52K","-1.13%"
"2015-8-18","17,482.00","17,495.00","17,535.00","17,435.00","107.54K","-0.13%"
"2015-8-17","17,504.00","17,439.00","17,513.00","17,297.00","118.29K","0.37%"
"2015-8-14","17,439.00","17,356.00","17,449.00","17,321.00","97.29K","0.40%"
"2015-8-13","17,369.00","17,352.00","17,436.00","17,291.00","148.30K","0.01%"
"2015-8-12","17,367.00","17,364.00","17,396.00","17,079.00","214.48K","0.07%"
"2015-8-11","17,355.00","17,548.00","17,550.00","17,297.00","161.62K","-1.13%"
"2015-8-10","17,553.00","17,310.00","17,573.00","17,300.00","128.19K","1.34%"
"2015-8-7","17,321.00","17,370.00","17,399.00","17,221.00","156.57K","-0.31%"
"2015-8-6","17,375.00","17,479.00","17,513.00","17,305.00","131.65K","-0.57%"
"2015-8-5","17,475.00","17,396.00","17,595.00","17,396.00","129.60K","0.12%"
"2015-8-4","17,454.00","17,512.00","17,557.00","17,424.00","125.48K","-0.33%"
"2015-8-3","17,511.00","17,620.00","17,658.00","17,415.00","142.07K","-0.58%"
"2015-7-31","17,614.00","17,675.00","17,721.00","17,592.00","119.94K","-0.41%"
"2015-7-30","17,686.00","17,666.00","17,700.00","17,555.00","115.91K","0.02%"
"2015-7-29","17,682.00","17,554.00","17,697.00","17,524.00","128.15K","0.78%"
"2015-7-28","17,546.00","17,396.00","17,571.00","17,371.00","164.19K","0.86%"
"2015-7-27","17,396.00","17,527.00","17,547.00","17,319.00","165.14K","-0.72%"
"2015-7-24","17,523.00","17,691.00","17,711.00","17,473.00","123.76K","-0.87%"
"2015-7-23","17,676.00","17,800.00","17,833.00","17,627.00","127.88K","-0.61%"
"2015-7-22","17,785.00","17,816.00","17,837.00","17,728.00","103.14K","-0.45%"
"2015-7-21","17,866.00","17,985.00","18,020.00","17,786.00","122.82K","-0.76%"
"2015-7-20","18,003.00","17,993.00","18,058.00","17,981.00","81.45K","0.03%"
"2015-7-17","17,997.00","18,005.00","18,024.00","17,952.00","73.29K","-0.13%"
"2015-7-16","18,020.00","17,989.00","18,075.00","17,978.00","93.49K","0.16%"
"2015-7-15","17,992.00","17,961.00","18,007.00","17,923.00","96.84K","0.17%"
"2015-7-14","17,961.00","17,892.00","17,986.00","17,865.00","86.99K","0.34%"
"2015-7-13","17,900.00","17,565.00","17,903.00","17,536.00","147.32K","1.31%"
"2015-7-10","17,669.00","17,479.00","17,712.00","17,479.00","158.84K","1.24%"
"2015-7-9","17,452.00","17,443.00","17,678.00","17,426.00","200.49K","0.06%"
"2015-7-8","17,442.00","17,677.00","17,678.00","17,404.00","253.84K","-1.35%"
"2015-7-7","17,680.00","17,659.00","17,726.00","17,371.00","249.62K","0.30%"
"2015-7-6","17,627.00","17,412.00","17,671.00","17,354.00","189.95K","0.02%"
"2015-7-3","17,623.00","17,639.00","17,671.50","17,593.50","","-0.15%"
"2015-7-2","17,649.00","17,677.00","17,737.00","17,593.00","106.28K","-0.12%"
"2015-7-1","17,671.00","17,540.00","17,714.00","17,532.00","153.56K","0.84%"
"2015-6-30","17,523.00","17,544.00","17,646.00","17,475.00","238.37K","0.02%"
"2015-6-29","17,520.00","17,689.00","17,757.00","17,492.00","225.52K","-1.98%"
"2015-6-26","17,873.00","17,833.00","17,924.00","17,787.00","124.41K","0.34%"
"2015-6-25","17,812.00","17,896.00","17,997.00","17,797.00","125.95K","-0.40%"
"2015-6-24","17,883.00","18,074.00","18,080.00","17,878.00","123.67K","-1.02%"
"2015-6-23","18,067.00","18,044.00","18,108.00","18,024.00","77.65K","0.23%"
"2015-6-22","18,025.00","17,967.00","18,102.00","17,966.00","104.87K","-0.30%"
"2015-6-19","18,078.54","18,120.00","18,165.00","18,100.00","","-0.26%"
"2015-6-18","18,125.00","17,916.00","18,179.00","17,860.00","36.97K","1.19%"
"2015-6-17","17,911.00","17,920.00","18,000.00","17,836.00","23.76K","0.00%"
"2015-6-16","17,911.00","17,799.00","17,923.00","17,690.00","44.43K","0.65%"
"2015-6-15","17,796.00","17,858.00","17,875.00","17,693.00","59.38K","-0.60%"
"2015-6-12","17,903.00","18,045.00","18,050.00","17,854.00","86.33K","-0.78%"
"2015-6-11","18,043.00","18,010.00","18,112.00","17,991.00","119.33K","0.14%"
"2015-6-10","18,018.00","17,776.00","18,038.00","17,766.00","163.70K","1.41%"
"2015-6-9","17,767.00","17,778.00","17,809.00","17,693.00","155.05K","-0.01%"
"2015-6-8","17,768.00","17,840.00","17,860.00","17,750.00","149.13K","-0.41%"
"2015-6-5","17,842.00","17,924.00","17,953.00","17,808.00","179.95K","-0.46%"
"2015-6-4","17,925.00","18,102.00","18,102.00","17,862.00","222.30K","-0.94%"
"2015-6-3","18,096.00","18,004.00","18,163.00","17,997.00","145.88K","0.53%"
"2015-6-2","18,001.00","18,042.00","18,085.00","17,905.00","168.13K","-0.12%"
"2015-6-1","18,023.00","18,020.00","18,105.00","17,967.00","136.30K","0.08%"
"2015-5-29","18,009.00","18,128.00","18,146.00","17,951.00","154.97K","-0.69%"
"2015-5-28","18,134.00","18,135.00","18,148.00","18,052.00","106.39K","-0.04%"
"2015-5-27","18,141.00","18,052.00","18,167.00","18,026.00","117.05K","0.49%"
"2015-5-26","18,053.00","18,230.00","18,254.00","17,964.00","177.52K","-0.89%"
"2015-5-25","18,215.00","18,230.50","18,253.00","18,181.50","","-0.09%"
"2015-5-24","18,231.00","18,230.00","18,239.50","18,217.50","","0.04%"
"2015-5-22","18,224.00","18,262.00","18,295.00","18,191.00","80.18K","-0.19%"
"2015-5-21","18,258.00","18,245.00","18,293.00","18,197.00","75.21K","0.01%"
"2015-5-20","18,256.00","18,282.00","18,324.00","18,241.00","111.07K","-0.15%"
"2015-5-19","18,284.00","18,269.00","18,334.00","18,227.00","96.87K","0.14%"
"2015-5-18","18,259.00","18,236.00","18,291.00","18,186.00","90.04K","0.16%"
"2015-5-15","18,229.00","18,202.00","18,250.00","18,177.00","88.19K","0.15%"
"2015-5-14","18,202.00","18,031.00","18,213.00","17,987.00","121.46K","1.04%"
"2015-5-13","18,015.00","18,042.00","18,119.00","17,996.00","132.06K","-0.08%"
"2015-5-12","18,029.00","18,040.00","18,071.00","17,871.00","179.14K","-0.07%"
"2015-5-11","18,041.00","18,129.00","18,152.00","18,025.00","112.00K","-0.44%"
"2015-5-8","18,121.00","17,895.00","18,155.00","17,883.00","155.96K","1.30%"
"2015-5-7","17,889.00","17,780.00","17,919.00","17,629.00","176.65K","0.62%"
"2015-5-6","17,778.00","17,875.00","17,974.00","17,668.00","209.55K","-0.48%"
"2015-5-5","17,864.00","18,000.00","18,023.00","17,825.00","162.52K","-0.73%"
"2015-5-4","17,995.00","17,938.00","18,057.00","17,909.00","97.95K","0.34%"
"2015-5-1","17,934.00","17,780.00","17,953.00","17,773.00","110.84K","0.99%"
"2015-4-30","17,759.00","17,953.00","17,979.00","17,691.00","205.51K","-1.09%"
"2015-4-29","17,954.00","18,049.00","18,067.00","17,875.00","202.23K","-0.58%"
"2015-4-28","18,058.00","17,993.00","18,064.00","17,839.00","163.88K","0.38%"
"2015-4-27","17,990.00","18,029.00","18,111.00","17,948.00","126.18K","-0.15%"
"2015-4-24","18,017.00","17,979.00","18,037.00","17,932.00","97.75K","0.20%"
"2015-4-23","17,981.00","17,938.00","18,062.00","17,824.00","170.01K","0.20%"
"2015-4-22","17,945.00","17,893.00","17,976.00","17,774.00","146.39K","0.35%"
"2015-4-21","17,883.00","17,924.00","18,072.00","17,848.00","130.19K","-0.33%"
"2015-4-20","17,943.00","17,803.00","18,016.00","17,790.00","132.11K","0.97%"
"2015-4-17","17,770.00","18,039.00","18,044.00","17,666.00","211.03K","-1.50%"
"2015-4-16","18,041.00","18,041.00","18,093.00","17,948.00","127.42K","0.11%"
"2015-4-15","18,022.00","17,973.00","18,083.00","17,935.00","111.46K","0.32%"
"2015-4-14","17,964.00","17,918.00","17,997.00","17,822.00","145.02K","0.30%"
"2015-4-13","17,910.00","17,969.00","18,029.00","17,891.00","106.88K","-0.35%"
"2015-4-10","17,973.00","17,883.00","17,988.00","17,860.00","90.40K","0.48%"
"2015-4-9","17,887.00","17,843.00","17,904.00","17,738.00","130.62K","0.33%"
"2015-4-8","17,829.00","17,788.00","17,898.00","17,737.00","136.18K","0.25%"
"2015-4-7","17,785.00","17,793.00","17,901.00","17,774.00","110.11K","-0.11%"
"2015-4-6","17,805.00","17,511.00","17,858.00","17,507.00","102.82K","0.73%"
"2015-4-3","17,676.00","17,681.00","17,702.00","17,495.00","15.40K","0.00%"
"2015-4-2","17,676.00","17,633.00","17,731.00","17,552.00","108.61K","0.35%"
"2015-4-1","17,615.00","17,684.00","17,728.00","17,475.00","217.49K","-0.50%"
"2015-3-31","17,703.00","17,859.00","17,880.00","17,666.00","140.33K","-0.88%"
"2015-3-30","17,860.00","17,624.00","17,923.00","17,585.00","136.33K","1.33%"
"2015-3-27","17,626.00","17,612.00","17,678.00","17,535.00","113.48K","0.13%"
"2015-3-26","17,603.00","17,666.00","17,679.00","17,465.00","179.59K","-0.26%"
"2015-3-25","17,649.00","17,945.00","17,967.00","17,628.00","162.71K","-1.67%"
"2015-3-24","17,949.00","18,015.00","18,078.00","17,927.00","108.92K","-0.37%"
"2015-3-23","18,016.00","18,032.00","18,126.00","17,981.00","73.53K","-0.15%"
"2015-3-20","18,042.31","17,972.00","18,122.00","17,957.00","4.62K","0.42%"
"2015-3-19","17,966.00","18,078.00","18,125.00","17,929.00","25.96K","-0.57%"
"2015-3-18","18,069.00","17,856.00","18,098.00","17,692.00","48.10K","1.19%"
"2015-3-17","17,857.00","17,924.00","17,954.00","17,782.00","37.03K","-0.42%"
"2015-3-16","17,933.00","17,735.00","17,991.00","17,689.00","44.01K","1.15%"
"2015-3-13","17,729.00","17,869.00","17,903.00","17,623.00","86.06K","-0.77%"
"2015-3-12","17,866.00","17,657.00","17,899.00","17,636.00","130.36K","1.29%"
"2015-3-11","17,638.00","17,681.00","17,734.00","17,618.00","133.73K","-0.16%"
"2015-3-10","17,666.00","17,972.00","17,975.00","17,656.00","170.58K","-1.69%"
"2015-3-9","17,970.00","17,875.00","18,020.00","17,817.00","99.50K","0.61%"
"2015-3-6","17,861.00","18,120.00","18,155.00","17,811.00","185.30K","-1.43%"
"2015-3-5","18,120.00","18,089.00","18,148.00","18,071.00","89.65K","0.19%"
"2015-3-4","18,086.00","18,186.00","18,186.00","18,013.00","118.09K","-0.55%"
"2015-3-3","18,186.00","18,248.00","18,255.00","18,120.00","98.21K","-0.34%"
"2015-3-2","18,248.00","18,144.00","18,270.00","18,123.00","97.42K","0.67%"
"2015-2-27","18,127.00","18,203.00","18,203.00","18,117.00","82.63K","-0.42%"
"2015-2-26","18,203.00","18,190.00","18,228.00","18,143.00","96.88K","0.05%"
